,x,y,z
83,2447.7996606680335,-3357.8863549283296,-5606.002716453066
84,2449.1423317986587,-3363.991370982446,-5601.754573596298
85,2450.482129975453,-3370.0924409237673,-5597.499859630102
86,2451.8190536267734,-3376.1895575954613,-5593.238579545453
87,2453.1531011843485,-3382.2827138453413,-5588.9707383410205
88,2454.484271083281,-3388.3719025258592,-5584.696341023174
89,2455.8125617620476,-3394.457116494124,-5580.415392605974
90,2457.1379716625042,-3400.5383486119026,-5576.127898111167
91,2458.460499229886,-3406.615591745641,-5571.833862568176
92,2459.7801429128094,-3412.6888387664635,-5567.533291014091
93,2461.0969011632724,-3418.7580825501727,-5563.226188493684
94,2462.4107724366586,-3424.8233159772785,-5558.912560059373
95,2463.721755191737,-3430.8845319329835,-5554.5924107712435
96,2465.0298478906675,-3436.941723307213,-5550.265745697021
97,2466.3350489989984,-3442.9948829946125,-5545.932569912078
98,2467.63735698567,-3449.0440038945526,-5541.592888499421
99,2468.936770323017,-3455.0890789111418,-5537.246706549697
100,2470.233287486768,-3461.130100953234,-5532.894029161171
101,2471.526906956052,-3467.1670629344435,-5528.534861439724
102,2472.8176272133933,-3473.199957773139,-5524.169208498862
103,2474.105446744721,-3479.22877839247,-5519.797075459686
104,2475.3903640393646,-3485.253517720355,-5515.418467450907
105,2476.6723775900577,-3491.2741686895038,-5511.03338960883
106,2477.951485892941,-3497.290724237424,-5506.641847077344
107,2479.2276874475633,-3503.303177306426,-5502.243845007931
108,2480.500980756884,-3509.311520843635,-5497.83938855964
109,2481.771364327272,-3515.315747800992,-5493.428482899096
110,2483.0388366685097,-3521.315851135269,-5489.011133200492
111,2484.3033962937952,-3527.3118238080765,-5484.587344645576
112,2485.565041719745,-3533.303658785868,-5480.157122423652
113,2486.823771466391,-3539.2913490399565,-5475.720471731566
114,2488.0795840571873,-3545.274887546509,-5471.27739777371
115,2489.3324780190087,-3551.254267286566,-5466.827905762011
116,2490.5824518821555,-3557.22948124605,-5462.37200091592
117,2491.829504180351,-3563.2005224157624,-5457.909688462416
118,2493.073633450748,-3569.1673837914095,-5453.4409736359885
119,2494.3148382339264,-3575.1300583735924,-5448.965861678641
120,2495.5531170738973,-3581.088539167824,-5444.484357839884
121,2496.7884685181048,-3587.0428191845435,-5439.996467376719
122,2498.020891117425,-3592.9928914391085,-5435.502195553645
123,2499.250383426172,-3598.9387489518226,-5431.001547642642
124,2500.476944002096,-3604.880384747925,-5426.4945289231755
125,2501.7005714063857,-3610.8177918576093,-5421.981144682178
126,2502.921264203672,-3616.750963316035,-5417.461400214051
127,2504.1390209620267,-3622.6798921633203,-5412.93530082066
128,2505.353840252968,-3628.6045714445704,-5408.402851811321
129,2506.565720651457,-3634.524994209869,-5403.8640585028
130,2507.7746607359036,-3640.4411535142913,-5399.318926219307
131,2508.980659088168,-3646.3530424179235,-5394.7674602924835
132,2510.1837142935588,-3652.2606539858475,-5390.209666061407
133,2511.3838249408386,-3658.1639812881763,-5385.645548872569
134,2512.5809896222245,-3664.06301740004,-5381.0751140798875
135,2513.775206933388,-3669.957755401601,-5376.498367044689
136,2514.9664754734586,-3675.8481883780737,-5371.915313135699
137,2516.154793845024,-3681.734309419709,-5367.325957729047
138,2517.3401606541356,-3687.6161116218286,-5362.730306208254
139,2518.522574510303,-3693.4935880848134,-5358.128363964223
140,2519.7020340265026,-3699.366731914115,-5353.520136395243
141,2520.878537819176,-3705.2355362202798,-5348.905628906967
142,2522.052084508229,-3711.0999941189298,-5344.284846912422
143,2523.2226727170423,-3716.960098730799,-5339.657795831991
144,2524.390301072461,-3722.815843181719,-5335.024481093413
145,2525.5549682048045,-3728.667220602635,-5330.384908131776
146,2526.7166727478675,-3734.514224129627,-5325.739082389504
147,2527.8754133389175,-3740.35684690389,-5321.087009316361
148,2529.0311886187,-3746.195082071771,-5316.428694369437
149,2530.183997231439,-3752.0289227847566,-5311.764143013143
150,2531.3338378248372,-3757.858362199486,-5307.093360719212
151,2532.4807090500817,-3763.6833934777706,-5302.416352966675
152,2533.6246095618394,-3769.5040097865826,-5297.733125241875
153,2534.765538018265,-3775.3202042980824,-5293.043683038448
154,2535.9034930809976,-3781.1319701896123,-5288.348031857318
155,2537.0384734151653,-3786.939300643706,-5283.6461772067
156,2538.1704776893844,-3792.742188848109,-5278.938124602073
157,2539.2995045757634,-3798.540627995769,-5274.2238795662015
158,2540.4255527499045,-3804.3346112848617,-5269.503447629099
159,2541.5486208909006,-3810.1241319187825,-5264.776834328048
160,2542.6687076813437,-3815.909183106161,-5260.04404520758
161,2543.785811807321,-3821.6897580608775,-5255.305085819464
162,2544.8999319584195,-3827.4658500020537,-5250.559961722716
163,2546.011066827727,-3833.237452154079,-5245.808678483576
164,2547.119215111831,-3839.004557746602,-5241.051241675515
165,2548.2243755108257,-3844.7671600145495,-5236.287656879222
166,2549.3265467283068,-3850.525252198132,-5231.517929682588
167,2550.425727471378,-3856.278827542846,-5226.742065680726
168,2551.521916450652,-3862.0278792994945,-5221.960070475931
169,2552.61511238025,-3867.77240072418,-5217.171949677702
170,2553.705313977803,-3873.512385078316,-5212.377708902721
171,2554.7925199644565,-3879.2478256286513,-5207.577353774843
172,2555.8767290648684,-3884.9787156472494,-5202.770889925105
173,2556.957940007214,-3890.705048411527,-5197.9583229917
174,2558.036151523183,-3896.4268172042334,-5193.139658619986
175,2559.1113623479855,-3902.144015313477,-5188.314902462476
176,2560.183571220351,-3907.856636032731,-5183.484060178821
177,2561.2527768825303,-3913.5646726608306,-5178.64713743582
178,2562.3189780802977,-3919.268118501999,-5173.804139907395
179,2563.3821735629504,-3924.966966865834,-5168.955073274603
180,2564.442362083313,-3930.661211067332,-5164.099943225616
181,2565.499542397737,-3936.350844426887,-5159.238755455721
182,2566.5537132661016,-3942.035860270305,-5154.371515667308
183,2567.604873451818,-3947.716251928811,-5149.498229569865
184,2568.653021721828,-3953.3920127390465,-5144.618902879978
185,2569.6981568466063,-3959.0631360430916,-5139.733541321316
186,2570.7402776001627,-3964.729615188461,-5134.842150624628
187,2571.779382760042,-3970.391443528122,-5129.944736527735
188,2572.815471107329,-3976.0486144204997,-5125.041304775518
189,2573.8485414266443,-3981.7011212294756,-5120.1318611199285
190,2574.8785925061507,-3987.3489573244065,-5115.216411319963
191,2575.905623137551,-3992.992116080124,-5110.294961141664
192,2576.929632116093,-3998.6305908769536,-5105.367516358112
193,2577.9506182405685,-4004.2643751007085,-5100.434082749424
194,2578.9685803133143,-4009.8934621427115,-5095.494666102735
195,2579.983517140216,-4015.5178453997883,-5090.549272212204
196,2580.9954275307064,-4021.137518274282,-5085.597906879003
197,2582.0043102977697,-4026.75247417407,-5080.6405759112995
198,2583.0101642579407,-4032.3627065125515,-5075.677285124272
199,2584.012988231308,-4037.9682087086776,-5070.708040340077
200,2585.012781041514,-4043.568974186939,-5065.732847387864
201,2586.0095415157566,-4049.164996377387,-5060.751712103761
202,2587.0032684847915,-4054.756268715638,-5055.764640330856
203,2587.993960782932,-4060.342784642877,-5050.771637919215
204,2588.981617248052,-4065.9245376058734,-5045.77271072585
205,2589.9662367215856,-4071.5015210569773,-5040.767864614725
206,2590.94781804853,-4077.0737284541356,-5035.757105456756
207,2591.926360077447,-4082.6411532609054,-5030.7404391297805
208,2592.901861660462,-4088.203788946439,-5025.71787151858
209,2593.8743216532694,-4093.7616289855237,-5020.689408514845
210,2594.843738915128,-4099.314666858559,-5015.655056017192
211,2595.810112308869,-4104.862896051581,-5010.614819931144
212,2596.773440700893,-4110.406310056272,-5005.56870616912
213,2597.733722961172,-4115.944902369954,-5000.51672065044
214,2598.6909579632525,-4121.478666495616,-4995.458869301308
215,2599.645144584255,-4127.007595941901,-4990.395158054813
216,2600.5962817048753,-4132.531684223124,-4985.325592850915
217,2601.544368209387,-4138.050924859286,-4980.2501796364395
218,2602.489402985642,-4143.565311376067,-4975.168924365077
219,2603.431384925072,-4149.074837304848,-4970.081832997363
220,2604.3703129226906,-4154.579496182705,-4964.988911500688
221,2605.306185877092,-4160.0792815524255,-4959.890165849278
222,2606.2390026904563,-4165.574186962516,-4954.785602024187
223,2607.168762268547,-4171.0642059672045,-4949.675226013301
224,2608.095463520715,-4176.549332126456,-4944.559043811315
225,2609.019105359898,-4182.02955900597,-4939.437061419745
226,2609.9396867026217,-4187.50488017719,-4934.309284846908
227,2610.857206469004,-4192.975289217325,-4929.175720107908
228,2611.7716635827524,-4198.440779709335,-4924.036373224655
229,2612.683056971168,-4203.901345241958,-4918.891250225828
230,2613.591385565145,-4209.356979409703,-4913.740357146889
231,2614.496648299174,-4214.807675812867,-4908.583700030069
232,2615.3988441113406,-4220.253428057541,-4903.421284924353
233,2616.2979719433292,-4225.694229755609,-4898.253117885491
234,2617.1940307404225,-4231.130074524772,-4893.07920497597
235,2618.0870194515023,-4236.560955988535,-4887.899552265024
236,2618.9769370290533,-4241.986867776232,-4882.714165828619
237,2619.8637824291627,-4247.407803523026,-4877.523051749446
238,2620.7475546115206,-4252.823756869915,-4872.326216116912
239,2621.628252539423,-4258.234721463745,-4867.123665027141
240,2622.505875179772,-4263.64069095721,-4861.915404582958
241,2623.3804215030755,-4269.0416590088635,-4856.701440893887
242,2624.251890483453,-4274.437619283132,-4851.4817800761375
243,2625.120281098631,-4279.828565450308,-4846.256428252613
244,2625.9855923299488,-4285.214491186573,-4841.0253915528765
245,2626.847823162358,-4290.595390173992,-4835.788676113177
246,2627.7069725844226,-4295.97125610053,-4830.546288076413
247,2628.563039588322,-4301.342082660057,-4825.298233592138
248,2629.4160231698506,-4306.707863552346,-4820.044518816562
249,2630.265922328422,-4312.068592483105,-4814.785149912523
250,2631.1127360670653,-4317.424263163951,-4809.520133049497
251,2631.956463392429,-4322.774869312443,-4804.2494744035885
252,2632.797103314785,-4328.120404652085,-4798.973180157513
253,2633.6346548480233,-4333.460862912317,-4793.691256500603
254,2634.46911700966,-4338.796237828547,-4788.403709628789
255,2635.300488820832,-4344.12652314214,-4783.110545744602
256,2636.1287693063036,-4349.451712600428,-4777.811771057162
257,2636.953957494465,-4354.771799956734,-4772.507391782168
258,2637.7760524173327,-4360.086778970347,-4767.197414141897
259,2638.5950531105527,-4365.396643406564,-4761.881844365186
260,2639.410958613401,-4370.701387036675,-4756.560688687441
261,2640.223767968783,-4376.0010036379745,-4751.233953350616
262,2641.033480223237,-4381.295486993779,-4745.901644603208
263,2641.8400944269342,-4386.584830893417,-4740.563768700259
264,2642.6436096336815,-4391.869029132258,-4735.220331903332
265,2643.4440249009176,-4397.1480755116945,-4729.871340480521
266,2644.2413392897197,-4402.421963839168,-4724.516800706434
267,2645.0355518648025,-4407.690687928174,-4719.156718862182
268,2645.8266616945193,-4412.9542415982605,-4713.791101235386
269,2646.614667850863,-4418.2126186750465,-4708.419954120152
270,2647.3995694094665,-4423.465812990216,-4703.043283817079
271,2648.181365449605,-4428.713818381537,-4697.661096633245
272,2648.9600550541973,-4433.956628692865,-4692.27339888219
273,2649.7356373098046,-4439.194237774145,-4686.880196883933
274,2650.5081113066353,-4444.426639481433,-4681.481496964937
275,2651.2774761385417,-4449.653827676884,-4676.07730545812
276,2652.043730903025,-4454.875796228769,-4670.66762870284
277,2652.806874701233,-4460.092539011484,-4665.252473044896
278,2653.5669066379655,-4465.304049905561,-4659.831844836504
279,2654.3238258216697,-4470.510322797662,-4654.405750436303
280,2655.077631364446,-4475.711351580594,-4648.974196209346
281,2655.8283223820454,-4480.907130153319,-4643.537188527091
282,2656.5758979938755,-4486.097652420951,-4638.094733767393
283,2657.320357322995,-4491.282912294778,-4632.646838314496
284,2658.061699496121,-4496.462903692258,-4627.193508559021
285,2658.7999236436253,-4501.637620537028,-4621.734750897971
286,2659.535028899538,-4506.807056758915,-4616.2705717347135
287,2660.267014401547,-4511.971206293933,-4610.80097747898
288,2660.995879291001,-4517.130063084307,-4605.325974546844
289,2661.7216227129084,-4522.283621078465,-4599.845569360732
290,2662.444243815941,-4527.431874231055,-4594.359768349405
291,2663.1637417524303,-4532.574816502942,-4588.868577947954
292,2663.8801156783734,-4537.712441861224,-4583.3720045977925
293,2664.593364753431,-4542.8447442792385,-4577.870054746643
294,2665.303488140931,-4547.971717736562,-4572.362734848547
295,2666.010485007867,-4553.093356219028,-4566.850051363832
296,2666.7143545248987,-4558.20965371872,-4561.332010759124
297,2667.4150958663563,-4563.320604233994,-4555.808619507336
298,2668.112708210239,-4568.426201769477,-4550.279884087648
299,2668.807190738215,-4573.526440336071,-4544.74581098552
300,2669.498542635626,-4578.621313950971,-4539.206406692662
301,2670.186763091486,-4583.71081663766,-4533.6616777070485
302,2670.87185129848,-4588.79494242592,-4528.111630532896
303,2671.5538064529696,-4593.873685351849,-4522.556271680654
304,2672.232627754991,-4598.947039457848,-4516.995607667015
305,2672.908314408256,-4604.014998792652,-4511.429645014879
306,2673.5808656201543,-4609.077557411311,-4505.858390253375
307,2674.2502806017524,-4614.134709375217,-4500.281849917835
308,2674.916558567797,-4619.186448752109,-4494.700030549787
309,2675.5796987367135,-4624.232769616064,-4489.112938696961
310,2676.2397003306105,-4629.273666047527,-4483.52058091326
311,2676.8965625752744,-4634.309132133296,-4477.922963758776
312,2677.550284700177,-4639.339161966543,-4472.320093799764
313,2678.2008659384737,-4644.363749646821,-4466.71197760864
314,2678.8483055270026,-4649.382889280059,-4461.098621763979
315,2679.492602706289,-4654.396574978587,-4455.480032850493
316,2680.1337567205424,-4659.404800861122,-4449.856217459045
317,2680.7717668176606,-4664.40756105279,-4444.2271821866225
318,2681.4066322492295,-4669.404849685131,-4438.592933636332
319,2682.038352270523,-4674.396660896098,-4432.953478417406
320,2682.6669261405054,-4679.382988830081,-4427.30882314517
321,2683.2923531218316,-4684.363827637884,-4421.658974441066
322,2683.914632480847,-4689.339171476762,-4416.003938932617
323,2684.5337634875914,-4694.309014510418,-4410.343723253432
324,2685.1497454157948,-4699.273350908998,-4404.6783340432
325,2685.7625775428837,-4704.232174849115,-4399.007777947674
326,2686.3722591499777,-4709.185480513846,-4393.332061618674
327,2686.9787895218938,-4714.133262092739,-4387.651191714069
328,2687.582167947144,-4719.075513781829,-4381.965174897771
329,2688.182393717939,-4724.012229783628,-4376.274017839738
330,2688.7794661301864,-4728.943404307151,-4370.5777272159485
331,2689.373384483494,-4733.869031567906,-4364.876309708408
332,2689.9641480811683,-4738.789105787911,-4359.169772005138
333,2690.5517562302175,-4743.7036211957,-4353.458120800158
334,2691.136208241351,-4748.612572026325,-4347.741362793497
335,2691.7175034289803,-4753.5159525213685,-4342.019504691162
336,2692.2956411112204,-4758.413756928943,-4336.292553205153
337,2692.8706206098886,-4763.3059795037025,-4330.560515053444
338,2693.4424412505095,-4768.192614506855,-4324.823396959966
339,2694.011102362311,-4773.073656206154,-4319.081205654622
340,2694.5766032782294,-4777.949098875923,-4313.333947873256
341,2695.138943334905,-4782.818936797046,-4307.581630357659
342,2695.698121872688,-4787.683164256983,-4301.8242598555635
343,2696.254138235638,-4792.541775549782,-4296.061843120616
344,2696.806991771522,-4797.3947649760685,-4290.294386912396
345,2697.3566818318186,-4802.2421268430735,-4284.521897996382
346,2697.9032077717156,-4807.083855464622,-4278.744383143966
347,2698.446568950115,-4811.919945161145,-4272.9618491324345
348,2698.9867647296287,-4816.750390259698,-4267.174302744955
349,2699.523794476583,-4821.57518509395,-4261.381750770582
350,2700.057657561019,-4826.394324004202,-4255.584200004237
351,2700.58835335669,-4831.207801337385,-4249.781657246705
352,2701.115881241066,-4836.015611447074,-4243.974129304636
353,2701.6402405953336,-4840.817748693496,-4238.161622990515
354,2702.161430804396,-4845.614207443522,-4232.344145122675
355,2702.679451256873,-4850.404982070698,-4226.521702525276
356,2703.1943013451046,-4855.190066955227,-4220.694302028306
357,2703.705980465147,-4859.969456483987,-4214.861950467571
358,2704.214488016779,-4864.743145050546,-4209.024654684674
359,2704.7198234034972,-4869.511127055147,-4203.18242152703
360,2705.2219860325213,-4874.273396904738,-4197.335257847837
361,2705.720975314792,-4879.029949012961,-4191.483170506082
362,2706.2167906649725,-4883.780777800163,-4185.626166366529
363,2706.7094315014488,-4888.525877693416,-4179.764252299702
364,2707.198897246331,-4893.265243126499,-4173.897435181892
365,2707.6851873254545,-4897.9988685399285,-4168.0257218951365
366,2708.1683011683785,-4902.726748380945,-4162.149119327219
367,2708.6482382083896,-4907.448877103538,-4156.2676343716585
368,2709.124997882499,-4912.165249168433,-4150.381273927704
369,2709.598579631447,-4916.875859043116,-4144.490044900316
370,2710.068982899701,-4921.580701201834,-4138.593954200171
371,2710.5362071354566,-4926.279770125593,-4132.693008743648
372,2711.0002517906387,-4930.973060302176,-4126.78721545282
373,2711.4611163209024,-4935.660566226139,-4120.876581255453
374,2711.9188001856332,-4940.34228239883,-4114.961113084982
375,2712.3733028479464,-4945.018203328388,-4109.040817880513
376,2712.8246237746907,-4949.688323529746,-4103.115702586822
377,2713.2727624364466,-4954.352637524645,-4097.185774154334
378,2713.717718307527,-4959.011139841629,-4091.2510395391246
379,2714.1594908659786,-4963.663825016074,-4085.3115057028986
380,2714.5980795935825,-4968.310687590167,-4079.3671796129997
381,2715.0334839758543,-4972.951722112933,-4073.418068242384
382,2715.465703502046,-4977.586923140227,-4067.46417856963
383,2715.894737665143,-4982.216285234749,-4061.505517578918
384,2716.3205859618706,-4986.839802966055,-4055.542092260022
385,2716.7432478926885,-4991.457470910546,-4049.5739096083103
386,2717.1627229617966,-4996.069283651496,-4043.6009766247244
387,2717.57901067713,-5000.6752357790365,-4037.6233003157868
388,2717.9921105503663,-5005.275321890181,-4031.64088769358
389,2718.40202209692,-5009.869536588822,-4025.65374577574
390,2718.808744835946,-5014.457874485738,-4019.661881585454
391,2719.2122782903416,-5019.040330198607,-4013.6653021514476
392,2719.612621986743,-5023.616898351999,-4007.664014507976
393,2720.009775455529,-5028.187573577396,-4001.6580256948223
394,2720.403738230821,-5032.75235051319,-3995.6473427572773
395,2720.794509850483,-5037.311223804692,-3989.631972746145
396,2721.1820898561227,-5041.864188104143,-3983.6119227177196
397,2721.566477793091,-5046.411238070709,-3977.587199733794
398,2721.947673210483,-5050.952368370494,-3971.5578108616387
399,2722.325675661141,-5055.487573676553,-3965.5237631739938
400,2722.7004847016497,-5060.016848668883,-3959.4850637490717
401,2723.0720998923416,-5064.540188034444,-3953.4417196705344
402,2723.440520797296,-5069.057586467155,-3947.393738027497
403,2723.805746984338,-5073.5690386679025,-3941.341125914517
404,2724.167778025041,-5078.074539344556,-3935.283890431573
405,2724.5266134947265,-5082.574083211954,-3929.2220386840804
406,2724.8822529724644,-5087.067664991937,-3923.1555777828576
407,2725.234696041074,-5091.555279413329,-3917.0845148441385
408,2725.583942287123,-5096.036921211954,-3911.0088569895543
409,2725.92999130093,-5100.512585130649,-3904.928611346119
410,2726.2728426765643,-5104.982265919257,-3898.843785046239
411,2726.6124960118464,-5109.445958334645,-3892.7543852276845
412,2726.948950908347,-5113.9036571407005,-3886.6604190335943
413,2727.282206971389,-5118.3553571083385,-3880.5618936124697
414,2727.6122638100487,-5122.8010530155225,-3874.458816118148
415,2727.9391210371546,-5127.2407396472445,-3868.3511937098187
416,2728.2627782692884,-5131.674411795558,-3862.2390335519913
417,2728.583235126786,-5136.102064259566,-3856.1223428145063
418,2728.9004912337364,-5140.523691845429,-3850.001128672519
419,2729.2145462179847,-5144.939289366386,-3843.875398306483
420,2729.5253997111295,-5149.348851642738,-3837.745158902161
421,2729.833051348526,-5153.752373501874,-3831.6104176505924
422,2730.137500769286,-5158.149849778264,-3825.471181748107
423,2730.4387476162756,-5162.541275313471,-3819.3274583963066
424,2730.736791536119,-5166.926644956156,-3813.1792548020485
425,2731.031632179197,-5171.305953562081,-3807.026578177458
426,2731.323269199649,-5175.679195994126,-3800.8694357398936
427,2731.6117022553713,-5180.046367122278,-3794.7078347119646
428,2731.896931008019,-5184.407461823647,-3788.5417823215057
429,2732.178955123006,-5188.76247498248,-3782.371285801569
430,2732.457774269505,-5193.111401490144,-3776.1963523904287
431,2732.733388120449,-5197.454236245158,-3770.0169893315538
432,2733.0057963525305,-5201.790974153181,-3763.833203873616
433,2733.2749986462027,-5206.121610127022,-3757.6450032704774
434,2733.5409946856794,-5210.4461390866545,-3751.452394781169
435,2733.8037841589344,-5214.764555959209,-3745.255385669902
436,2734.0633667577044,-5219.076855678992,-3739.053983206043
437,2734.319742177487,-5223.383033187481,-3732.848194664117
438,2734.5729101175434,-5227.683083433334,-3726.6380273237946
439,2734.822870280895,-5231.977001372404,-3720.4234884698767
440,2735.069622374328,-5236.264781967727,-3714.2045853923
441,2735.3131661083908,-5240.546420189548,-3707.9813253861125
442,2735.5535011973966,-5244.821911015314,-3701.7537157514803
443,2735.79062735942,-5249.091249429678,-3695.5217637936707
444,2736.024544316302,-5253.354430424521,-3689.2854768230377
445,2736.2552517936483,-5257.611448998932,-3683.044862155031
446,2736.4827495208283,-5261.862300159247,-3676.799927110167
447,2736.707037230976,-5266.10697891902,-3670.550679014037
448,2736.928114660993,-5270.345480299052,-3664.297125197291
449,2737.145981551545,-5274.577799327396,-3658.0392729956247
450,2737.3606376470643,-5278.803931039347,-3651.777129749783
451,2737.57208269575,-5283.023870477465,-3645.510702805536
452,2737.7803164495676,-5287.237612691572,-3639.2399995136875
453,2737.9853386642494,-5291.445152738758,-3632.9650272300555
454,2738.187149099295,-5295.646485683392,-3626.6857933154583
455,2738.3857475179716,-5299.841606597118,-3620.402305135725
456,2738.581133687315,-5304.030510558876,-3614.114570061664
457,2738.7733073781283,-5308.213192654891,-3607.822595469073
458,2738.962268364982,-5312.38964797869,-3601.526388738719
459,2739.148016426218,-5316.559871631101,-3595.2259572563403
460,2739.3305513439445,-5320.7238587202655,-3588.921308412622
461,2739.5098729040405,-5324.881604361644,-3582.6124496031953
462,2739.6859808961526,-5329.033103678011,-3576.2993882286396
463,2739.8588751137,-5333.178351799472,-3569.98213169446
464,2740.0285553538683,-5337.317343863462,-3563.660687411081
465,2740.1950214176163,-5341.450075014763,-3557.3350627938416
466,2740.358273109671,-5345.576540405493,-3551.0052652629774
467,2740.518310238531,-5349.696735195123,-3544.6713022436297
468,2740.6751326164654,-5353.810654550482,-3538.33318116582
469,2740.828740059515,-5357.918293645752,-3531.990909464452
470,2740.979132387491,-5362.019647662495,-3525.644494579289
471,2741.1263094239766,-5366.1147117896335,-3519.293943954967
472,2741.270270996327,-5370.203481223479,-3512.939265040959
473,2741.411016935668,-5374.285951167718,-3506.5804652915945
474,2741.5485470768986,-5378.362116833428,-3500.21755216603
475,2741.68286125869,-5382.431973439088,-3493.8505331282454
476,2741.8139593234855,-5386.495516210571,-3487.479415647044
477,2741.941841117501,-5390.552740381161,-3481.104207196027
478,2742.0665064907253,-5394.603641191551,-3474.724915253603
479,2742.1879552969212,-5398.648213889853,-3468.34154730297
480,2742.3061873936226,-5402.6864537316005,-3461.954110832099
481,2742.421202642139,-5406.718355979758,-3455.5626133337464
482,2742.533000907552,-5410.743915904724,-3449.1670623054188
483,2742.6415820587163,-5414.763128784335,-3442.7674652493874
484,2742.7469459682625,-5418.775989903873,-3436.3638296726704
485,2742.8490925125943,-5422.782494556075,-3429.956163087014
486,2742.948021571888,-5426.782638041128,-3423.5444730089025
487,2743.043733030096,-5430.776415666687,-3417.1287669595313
488,2743.1362267749446,-5434.763822747871,-3410.7090524648147
489,2743.2255026979346,-5438.74485460727,-3404.285337055368
490,2743.31156069434,-5442.7195065749565,-3397.8576282664926
491,2743.394400663213,-5446.687773988487,-3391.425933638184
492,2743.474022507377,-5450.649652192906,-3384.990260715104
493,2743.550426133433,-5454.60513654075,-3378.5506170465874
494,2743.6236114517556,-5458.554222392059,-3372.1070101866285
495,2743.6935783764948,-5462.496905114382,-3365.6594476938617
496,2743.760326825577,-5466.433180082769,-3359.207937131573
497,2743.823856720703,-5470.363042679797,-3352.752486067667
498,2743.884167987349,-5474.286488295561,-3346.293102074681
499,2743.9412605547677,-5478.20351232768,-3339.829792729765
500,2743.9951343559865,-5482.114110181313,-3333.362565614665
501,2744.04578932781,-5486.0182772691505,-3326.8914283157337
502,2744.0932254108166,-5489.916009011431,-3320.4163884239015
503,2744.1374425493614,-5493.80730083594,-3313.9374535346815
504,2744.1784406915767,-5497.692148178016,-3307.454631248159
505,2744.2162197893704,-5501.570546480562,-3300.9679291689695
506,2744.2507797984235,-5505.442491194039,-3294.4773549063107
507,2744.2821206781978,-5509.307977776486,-3287.9829160739123
508,2744.3102423919277,-5513.16700169351,-3281.4846202900453
509,2744.335144906626,-5517.019558418305,-3274.9824751775045
510,2744.3568281930807,-5520.86564343165,-3268.476488363593
511,2744.375292225856,-5524.705252221912,-3261.9666674801297
512,2744.3905369832937,-5528.53838028506,-3255.453020163422
513,2744.40256244751,-5532.365023124664,-3248.935554054273
514,2744.4113686043984,-5536.185176251895,-3242.4142767979642
515,2744.4169554436303,-5539.998835185547,-3235.889196044243
516,2744.4193229586504,-5543.805995452023,-3229.3603194473267
517,2744.4184711466824,-5547.6066525853585,-3222.827654665874
518,2744.414400008725,-5551.400802127208,-3216.291209362997
519,2744.407109549555,-5555.188439626865,-3209.7509912062424
520,2744.3965997777227,-5558.9695606412615,-3203.2070078675747
521,2744.382870705558,-5562.74416073497,-3196.6592670233836
522,2744.3659223491654,-5566.51223548022,-3190.1077763544586
523,2744.3457547284247,-5570.273780456887,-3183.552543545995
524,2744.3223678669956,-5574.02879125251,-3176.9935762875766
525,2744.2957617923107,-5577.777263462296,-3170.430882273162
526,2744.2659365355803,-5581.519192689116,-3163.8644692010907
527,2744.232892131791,-5585.254574543521,-3157.294344774054
528,2744.196628619705,-5588.98340464374,-3150.7205166991057
529,2744.157146041861,-5592.705678615686,-3144.142992687644
530,2744.1144444445736,-5596.421392092967,-3137.5617804553945
531,2744.0685238779342,-5600.130540716883,-3130.9768877224187
532,2744.01938439581,-5603.833120136439,-3124.388322213086
533,2743.9670260558432,-5607.5291260083395,-3117.7960916560833
534,2743.911448919453,-5611.218553997006,-3111.2002037843945
535,2743.8526530518334,-5614.901399774574,-3104.600666335286
536,2743.7906385219544,-5618.577659020899,-3097.9974870503174
537,2743.7254054025625,-5622.247327423565,-3091.3906736753092
538,2743.656953770179,-5625.910400677886,-3084.7802339603522
539,2743.5852837050998,-5629.566874486912,-3078.1661756597914
540,2743.5103952913983,-5633.216744561436,-3071.5485065322086
541,2743.432288616921,-5636.860006619997,-3064.927234340432
542,2743.3509637732914,-5640.496656388885,-3058.3023668515057
543,2743.2664208559067,-5644.126689602146,-3051.6739118366986
544,2743.17865996394,-5647.750102001588,-3045.0418770714887
545,2743.0876812003376,-5651.366889336787,-3038.4062703355453
546,2742.9934846718234,-5654.977047365088,-3031.767099412738
547,2742.8960704888927,-5658.580571851615,-3025.124372091107
548,2742.7954387658165,-5662.17745856927,-3018.478096162871
549,2742.691589620642,-5665.767703298745,-3011.828279424414
550,2742.5845231751873,-5669.351301828522,-3005.174929676263
551,2742.474239555047,-5672.928249954879,-2998.5180547230993
552,2742.3607388895884,-5676.498543481894,-2991.857662373738
553,2742.2440213119535,-5680.062178221455,-2985.1937604411128
554,2742.1240869590565,-5683.619149993256,-2978.5263567422844
555,2742.000935971586,-5687.169454624811,-2971.855459098412
556,2741.8745684940036,-5690.713087951454,-2965.181075334761
557,2741.744984674544,-5694.250045816342,-2958.503213280684
558,2741.612184665215,-5697.780324070468,-2951.8218807696085
559,2741.476168621797,-5701.303918572652,-2945.137085639042
560,2741.3369367038426,-5704.820825189566,-2938.448835730545
561,2741.194489074677,-5708.331039795717,-2931.7571388897363
562,2741.0488259013987,-5711.834558273465,-2925.062002966279
563,2740.8999473548756,-5715.331376513028,-2918.3634358138634
564,2740.7478536097506,-5718.821490412479,-2911.661445290214
